nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,nationalité_francaise,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
Johnson,Savannah,0.42105263157894735,0.06080630298367975,0.5894607843137255,F,oui,master,Corse,non,0.28284950343773874,célibataire,0.4,0.94,0.6429872495446266,1.0,0.0
Burns,Jennifer,0.9999999999999999,0.9910665066205376,0.6225490196078431,H,oui,master,Occitanie,non,0.27291825821237586,,,0.69,,,0.0
Phillips,Jennifer,0.8245614035087719,0.8581721918152738,0.6875,F,non,aucun,Provence-Alpes-Côte d’Azur,non,0.7996562261268144,divorcé,,0.75,0.6265938069216758,0.15388566893533104,0.0
Hernandez,Julie,0.19298245614035092,-0.9205670986552033,0.4816176470588236,H,non,master,Bretagne,non,0.7219251336898396,,,0.77,,0.5190110867944494,0.0
Carney,Michelle,0.3508771929824561,0.41859868899785607,0.5698529411764707,H,oui,aucun,Occitanie,oui,0.3195187165775401,célibataire,,0.46,0.7158469945355191,0.14251124311584618,0.08341124552302348
Townsend,Thomas,0.9298245614035087,0.6843873186083864,0.39460784313725494,H,non,bac+2,Île-de-France,oui,0.7883880825057296,célibataire,,0.78,,0.10574829850171955,0.6151391856612088
Chandler,Emily,0.22807017543859642,1.328413613433905,0.24877450980392157,H,non,bac+2,Hauts-de-France,oui,0.8206646294881589,,0.0,0.58,0.6612021857923497,0.5190110867944494,0.24054985496320877
Hicks,Darryl,0.03508771929824561,-0.6854463878458863,0.2720588235294118,H,non,aucun,Auvergne-Rhône-Alpes,non,0.5966386554621849,divorcé,0.0,0.86,,0.5190110867944494,0.0
Moore,Deborah,0.45614035087719296,-0.726336946247507,0.4154411764705883,H,non,bac,Normandie,non,0.24579831932773105,marié,,0.44,0.8469945355191256,1.0,0.0
White,John,0.4035087719298246,-1.0432387738600626,0.5808823529411764,H,oui,bac+2,Auvergne-Rhône-Alpes,non,0.44614209320091675,veuf,0.2,0.15,,0.5190110867944494,0.0
Jordan,Suzanne,0.17543859649122806,1.4613079282391717,0.9852941176470589,F,non,doctorat,Bretagne,oui,0.7574484339190222,divorcé,0.4,0.34,0.12568306010928953,0.5190110867944494,0.6733397145246036
Salazar,Andrew,0.6491228070175438,-0.25609552462887586,0.24264705882352944,F,non,doctorat,Occitanie,non,0.0,célibataire,1.0,0.98,,0.5190110867944494,0.0
Buckley,Andrew,0.8245614035087719,-0.562774712641027,0.357843137254902,F,non,doctorat,Bretagne,oui,0.37738731856378915,célibataire,,0.36,0.33697632058287785,1.0,0.3532451641333987
Shaw,Carol,0.08771929824561403,-1.0636840530608744,0.5134803921568627,H,oui,bac,Bretagne,oui,0.5267379679144385,marié,0.8,0.86,0.4553734061930782,0.5190110867944494,0.5347480713182444
West,Christine,0.12280701754385964,-0.31743136223130547,0.769607843137255,F,oui,bac,Hauts-de-France,oui,0.47249809014514893,célibataire,1.0,0.78,,0.5190110867944494,0.3699586708267746
Salinas,Jane,0.22807017543859642,0.13236478018651676,0.3762254901960784,H,non,bac,Auvergne-Rhône-Alpes,non,0.0,veuf,,0.35,,1.0,0.0
Leonard,April,0.6666666666666666,0.20392325738935085,0.4325980392156863,H,oui,aucun,Normandie,non,0.5051566080977846,marié,0.2,0.57,0.5846994535519124,0.131437916356028,0.0
Campbell,Joshua,0.631578947368421,-0.22542760582765956,0.5674019607843138,H,oui,master,Bretagne,oui,0.384453781512605,veuf,0.2,0.85,,1.0,0.3825419969156678
Patton,Gabrielle,0.9122807017543858,-0.11297857022320473,0.6997549019607843,F,non,aucun,Île-de-France,oui,0.7606951871657754,célibataire,0.8,0.9,0.9180327868852459,,0.5899345587177506
Pearson,Karen,0.9824561403508772,0.3163722929938057,0.3137254901960784,F,non,master,Bretagne,non,0.16653934300993123,marié,,0.85,0.02003642987249543,0.0907712657223251,0.0
Ramirez,Joseph,0.14035087719298245,-0.6241105502434566,0.6237745098039216,H,oui,master,Corse,non,0.1319709702062643,marié,0.6000000000000001,0.93,,,0.0
Wilson,Brittany,0.631578947368421,-0.20498232662685065,0.6752450980392157,F,oui,doctorat,Île-de-France,oui,0.35790679908326967,célibataire,0.0,0.46,0.9398907103825137,1.0,0.7933958292375389
Armstrong,Brent,0.6491228070175438,0.44926660779907235,0.241421568627451,F,oui,bac+2,Provence-Alpes-Côte d’Azur,non,0.6684491978609626,marié,,0.73,,,0.0
Rogers,Angela,0.543859649122807,-2.0655027339005665,0.23406862745098034,H,non,bac,Bretagne,non,0.31760886172650876,veuf,,0.91,,1.0,0.0
Bennett,Andrew,0.7543859649122807,-0.5729973522414314,0.38970588235294124,H,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,0.3640183346065699,divorcé,0.8,0.28,,,0.8455530456218412
Vargas,Dana,0.8070175438596491,0.16303269898773012,0.6090686274509806,H,oui,master,Occitanie,oui,0.18869365928189458,divorcé,,0.27,,,0.6407306166838529
Palmer,Wendy,0.22807017543859642,1.8804361518557775,0.6997549019607843,H,oui,bac,Bretagne,non,0.5762032085561498,,,0.53,0.4444444444444444,,0.0835927471290179
Young,Jon,0.7543859649122807,0.929730669018108,0.5723039215686275,H,oui,doctorat,Normandie,non,0.364209320091673,marié,0.4,0.66,,0.5190110867944494,0.10629082384302306
Mccall,Shannon,0.17543859649122806,-0.542329433440218,0.6776960784313726,H,oui,master,Provence-Alpes-Côte d’Azur,oui,0.24980901451489684,marié,1.0,0.95,,1.0,0.8869088506770302
Garcia,Trevor,0.6491228070175438,-1.1965783678661381,0.09313725490196073,H,oui,aucun,Provence-Alpes-Côte d’Azur,non,0.13693659281894577,veuf,,0.39,0.6466302367941711,,0.0
Valentine,Paul,0.10526315789473684,0.6332741206063612,0.375,F,non,aucun,Normandie,non,0.36554621848739494,veuf,0.0,0.42,0.5883424408014571,0.5190110867944494,0.0
Martin,Pamela,0.7368421052631579,-0.0005295346187498973,0.16299019607843135,F,oui,master,Corse,non,0.6191749427043545,veuf,,0.25,0.4098360655737704,0.113242105769462,0.0
Warner,Scott,0.7894736842105262,-0.9716802966572284,0.49387254901960786,F,non,bac+2,Île-de-France,oui,0.637127578304049,veuf,0.0,0.2,,,0.3688683084176001
Jones,Mikayla,0.45614035087719296,1.7168739182492976,0.23774509803921573,H,oui,aucun,Auvergne-Rhône-Alpes,non,0.6673032849503439,divorcé,0.0,0.91,0.2604735883424407,,0.0
Anderson,Kenneth,0.9473684210526315,1.5328664054420058,0.8345588235294119,H,non,bac+2,Normandie,oui,0.4753628724216959,divorcé,0.8,0.04,0.5373406193078324,0.5190110867944494,0.29981625123604183
Patton,Ashley,0.5087719298245613,0.8888401106164872,0.536764705882353,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,0.0,marié,,0.86,,0.08202015343546332,0.0
Lane,Randy,0.5614035087719298,-0.8592312610527736,0.16911764705882348,H,oui,doctorat,Bretagne,oui,0.086707410236822,veuf,0.6000000000000001,0.65,0.5100182149362477,,0.8168861373339762
Hendrix,Steve,0.9999999999999999,-0.072088011821584,0.4448529411764707,F,non,bac,Provence-Alpes-Côte d’Azur,oui,0.625668449197861,,0.4,0.98,0.5610200364298724,,0.30739614446218594
Thomas,Matthew,0.6491228070175438,-0.4605483166369766,0.6090686274509806,H,non,aucun,Île-de-France,non,0.0,célibataire,,0.56,0.6138433515482696,0.10363098530578871,0.0
Maddox,Gina,0.8245614035087719,1.5533116846428145,0.34191176470588236,H,non,aucun,Auvergne-Rhône-Alpes,oui,0.3292589763177998,divorcé,,0.92,,0.5190110867944494,0.02320503066053722
Jones,Tracy,0.8421052631578948,-1.1659104490649248,0.2855392156862745,H,oui,master,Occitanie,oui,0.1312070282658518,marié,,0.14,,1.0,0.12320194704357593
Barr,Crystal,0.14035087719298245,-0.470770956237381,0.5784313725490198,H,oui,doctorat,Île-de-France,oui,0.25458365164247515,,0.2,0.43,,0.11343738726822347,0.5522080454231917
Hamilton,Randall,0.21052631578947367,0.6537193998071731,0.366421568627451,H,oui,master,Normandie,oui,0.35542398777692896,divorcé,,0.86,0.46812386156648456,1.0,0.5733904404707689
Henderson,Justin,0.8596491228070174,0.41859868899785607,0.7352941176470589,H,oui,bac,Auvergne-Rhône-Alpes,non,0.6525974025974026,marié,,0.05,0.6539162112932605,0.5190110867944494,0.0
Daniel,Destiny,0.21052631578947367,1.5021984866407894,0.42524509803921573,F,oui,bac,Auvergne-Rhône-Alpes,oui,0.5677998472116119,,,0.02,0.7832422586520947,1.0,0.20400304129502408
Williams,Kathleen,0.9122807017543858,-1.21702364706695,0.49387254901960786,F,oui,bac+2,Corse,oui,0.43372803666921317,marié,1.0,0.67,0.8196721311475409,,0.0
Martin,Kristina,0.7543859649122807,0.8990627502168945,0.43995098039215685,H,non,bac+2,Normandie,oui,0.30614973262032086,veuf,0.8,0.59,,0.12036843750751544,0.24413668739403746
Snyder,Carrie,0.08771929824561403,-0.470770956237381,0.5575980392156864,F,non,doctorat,Bretagne,oui,0.1399923605805959,célibataire,0.0,0.38,0.23861566484517294,,0.5461775885123022
Kim,Kelli,0.4035087719298246,0.39815340979704716,0.428921568627451,H,non,aucun,Île-de-France,non,0.3575248281130634,divorcé,,0.38,,,0.0
Miller,Deborah,0.0,-0.031197453419966173,0.5637254901960785,F,non,bac,Corse,oui,0.2274637127578304,divorcé,0.8,0.86,,0.5190110867944494,0.0
Zamora,Taylor,0.6666666666666666,-1.942831058695707,0.7107843137254903,F,non,bac,Hauts-de-France,oui,0.26527883880825054,,,0.63,,1.0,0.0
Serrano,Karen,0.543859649122807,-0.9716802966572284,0.5257352941176471,H,non,doctorat,Hauts-de-France,non,0.26642475171886937,,0.4,0.64,0.38979963570127496,0.5190110867944494,0.0
Stewart,Stephanie,0.7017543859649124,2.238228537869954,0.6507352941176472,F,non,master,Auvergne-Rhône-Alpes,oui,0.005920550038197095,divorcé,,0.53,0.3278688524590163,0.5190110867944494,0.215988418682388
Foster,Anthony,0.8947368421052632,0.6026062018051479,0.5919117647058824,F,oui,doctorat,Île-de-France,oui,0.5859434682964095,célibataire,,0.44,0.49908925318761377,0.5190110867944494,0.7873088527681469
Vincent,Denise,0.631578947368421,-1.1863557282657338,0.5036764705882353,F,non,aucun,Occitanie,non,0.6355996944232238,divorcé,,0.49,,1.0,0.0
Salinas,Lauren,0.7719298245614034,0.1221421405861094,0.7879901960784315,H,oui,aucun,Île-de-France,oui,0.5540488922841864,divorcé,0.0,0.9,0.8907103825136612,1.0,0.7454895613214323
Lee,Sheri,0.017543859649122806,-1.4010311598742389,0.3651960784313726,H,non,aucun,Île-de-France,non,0.10427807486631017,marié,,0.74,0.1730418943533697,0.15387027729010846,0.0
Martinez,Kelly,0.10526315789473684,-0.4605483166369766,0.6519607843137256,F,non,bac,Occitanie,non,0.7681436210847976,,0.4,0.26,0.42622950819672123,,0.0
Edwards,Alicia,0.15789473684210525,2.49379452788008,0.6348039215686275,F,non,doctorat,Occitanie,oui,0.5402979373567609,,0.8,0.68,0.7304189435336975,1.0,0.7430563005975401
Nguyen,Alyssa,0.9298245614035087,1.256855136231071,0.39093137254901966,F,oui,aucun,Occitanie,non,0.9887318563789153,veuf,,0.9,0.09471766848816021,0.5190110867944494,0.0
Williams,Michelle,0.14035087719298245,-0.15386912862482546,0.7794117647058825,H,non,master,Occitanie,non,0.1514514896867838,marié,,0.52,0.9326047358834243,1.0,0.0
Johnson,Becky,0.5964912280701754,-0.8490086214523692,0.46568627450980404,H,oui,master,Auvergne-Rhône-Alpes,non,0.38006111535523296,marié,,0.2,,0.08724946489983407,0.0
Burgess,Justin,0.7017543859649124,-1.3908085202738345,0.36887254901960786,F,non,master,Provence-Alpes-Côte d’Azur,oui,0.6159281894576013,,,0.43,,,0.7669701416154641
Sims,Rebecca,0.42105263157894735,1.0319570650221583,0.5612745098039216,F,non,doctorat,Provence-Alpes-Côte d’Azur,oui,0.5886172650878534,divorcé,,0.13,,1.0,0.5407629658690195
Miller,Lisa,0.24561403508771928,-1.0330161342596582,0.6115196078431373,F,non,bac+2,Corse,oui,0.35313216195569136,célibataire,,0.31,,,0.07604814111639441
Williams,Christopher,0.42105263157894735,-1.1761330886653292,0.4828431372549019,F,oui,bac,Normandie,oui,0.8174178762414057,,,0.81,0.8888888888888887,,0.5696413031925095
Williams,Jacob,0.8771929824561403,-0.1947596870264462,0.24632352941176472,H,oui,bac+2,Bretagne,oui,0.0,veuf,0.2,0.96,0.47540983606557374,0.07932757749933864,0.24851630018644907
Anderson,Joshua,0.4035087719298246,-0.09253329102239581,0.8149509803921571,F,oui,aucun,Hauts-de-France,non,0.47288006111535524,célibataire,0.4,0.91,0.34790528233151174,1.0,0.0
Downs,Kevin,0.5964912280701754,0.43904396819866787,0.47426470588235303,F,non,bac,Auvergne-Rhône-Alpes,oui,0.5015278838808251,célibataire,0.4,0.66,,0.5190110867944494,0.2973492610319685
Price,Caitlin,0.5789473684210525,-0.24587288502847138,0.6213235294117648,F,non,bac+2,Provence-Alpes-Côte d’Azur,oui,0.4008785332314744,divorcé,0.6000000000000001,0.08,,0.15599336235299777,0.6035110933980536
Harris,Kathryn,0.8771929824561403,-0.726336946247507,0.4558823529411766,F,oui,master,Normandie,oui,0.30958747135217723,célibataire,0.6000000000000001,0.52,0.42987249544626593,0.5190110867944494,0.4142572548194587
Berry,Larry,0.6666666666666666,1.471530567839576,0.4117647058823529,H,oui,doctorat,Auvergne-Rhône-Alpes,non,0.3244843391902215,célibataire,,0.91,0.4280510018214936,0.5190110867944494,0.0
Lucas,Gary,0.4385964912280701,1.0728476234237792,0.590686274509804,F,non,bac,Hauts-de-France,non,0.26642475171886937,,0.8,0.38,0.5282331511839707,0.5190110867944494,0.0
Bass,Joseph,0.6491228070175438,1.2670777758314753,0.3174019607843138,H,non,bac,Hauts-de-France,non,0.16634835752482807,célibataire,,0.64,,1.0,0.0
Sparks,James,0.29824561403508765,1.185296659028234,0.6776960784313726,H,non,doctorat,Occitanie,non,0.511459129106188,marié,,0.44,,,0.24768058401668971
Fletcher,Joy,0.9473684210526315,2.1564474210667126,0.5,F,non,doctorat,Occitanie,non,0.11172650878533232,marié,0.2,0.87,,0.5190110867944494,0.0
Jensen,Mary,0.38596491228070173,0.347040211795022,0.840686274509804,H,non,doctorat,Auvergne-Rhône-Alpes,non,0.49656226126814357,,1.0,0.32,,0.5190110867944494,0.3161859264419893
Stewart,Justin,0.8421052631578948,-1.6361518706835558,0.618872549019608,F,oui,doctorat,Île-de-France,non,0.29984721161191746,marié,0.4,0.01,0.8779599271402551,1.0,0.12355548684026996
Pierce,Cathy,0.3508771929824561,-1.5850386726815306,0.5808823529411764,H,non,bac+2,Occitanie,non,0.5349503437738732,,,0.85,,0.1330155599913422,0.0
Ortiz,Thomas,0.5087719298245613,0.9910665066205376,0.49632352941176483,F,non,doctorat,Occitanie,oui,0.2509549274255157,divorcé,0.8,0.77,,0.07891873692311392,0.13704191739731517
Flores,Carol,0.0,-0.04142009302037063,0.2977941176470589,F,non,master,Hauts-de-France,oui,0.4574102368220015,veuf,0.2,0.87,0.4699453551912568,0.08586325485197566,0.08157063488298778
Wood,Lisa,0.45614035087719296,0.23459117619056713,0.241421568627451,F,oui,aucun,Auvergne-Rhône-Alpes,non,0.1210847975553858,veuf,,0.93,,0.12772564392390756,0.0
Lewis,Michael,0.8421052631578948,0.5412703642027182,0.35416666666666674,F,oui,bac+2,Bretagne,oui,0.37452253628724214,,0.4,0.25,,0.5190110867944494,0.32771145430694665
Shields,Barry,0.24561403508771928,0.14258741978692122,0.49632352941176483,H,oui,master,Occitanie,oui,0.1944232238349885,,0.4,0.17,0.3151183970856102,1.0,0.5050300375825796
Mendoza,Tammy,0.017543859649122806,0.510602445401502,0.3088235294117647,F,non,bac,Occitanie,oui,0.34129106187929714,célibataire,0.2,0.7,0.941712204007286,1.0,0.0
Thomas,Nicole,0.5263157894736842,0.2652590949917805,0.4448529411764707,F,oui,bac,Hauts-de-France,non,0.34835752482811305,,1.0,0.54,,0.5190110867944494,0.0
Reilly,Theresa,0.0,0.06080630298367975,0.6936274509803921,H,oui,master,Occitanie,oui,0.4938884644766997,divorcé,,1.0,0.0036429872495445936,,0.796710205461418
Berry,Shannon,0.14035087719298245,0.2959270137929968,0.8002450980392157,H,non,bac,Bretagne,oui,0.589572192513369,veuf,0.8,0.68,,1.0,0.13099039956604877
Gay,Maria,0.10526315789473684,1.4817532074399806,0.5612745098039216,F,non,master,Normandie,non,0.3225744843391902,célibataire,,0.63,,1.0,0.0
Potter,Sarah,0.08771929824561403,0.4288213285982605,0.42647058823529416,H,oui,bac,Auvergne-Rhône-Alpes,oui,0.30958747135217723,célibataire,0.6000000000000001,0.65,0.0018214936247722413,1.0,0.24512646284457765
Allen,Shannon,0.9298245614035087,-0.49121623543819287,0.6973039215686274,H,oui,bac+2,Normandie,oui,0.45970206264323904,divorcé,,0.64,,0.5190110867944494,0.5697443937796012
Ferguson,Julia,0.08771929824561403,-0.05164273262077509,0.40441176470588247,F,oui,doctorat,Normandie,non,0.4713521772345302,célibataire,0.0,0.65,,1.0,0.0
Lee,Rebecca,0.9473684210526315,-0.37876719983373514,0.7524509803921569,H,non,master,Bretagne,oui,0.17436974789915966,,1.0,0.58,,0.12208845386113851,0.201883055051257
Edwards,George,0.4385964912280701,-0.797895423450344,0.5674019607843138,H,oui,aucun,Île-de-France,oui,0.3842627960275019,marié,,0.15,,1.0,0.6226027502882454
Sanchez,Donna,0.9824561403508772,-0.797895423450344,0.2732843137254902,H,oui,bac,Île-de-France,oui,0.4795645530939648,,,0.6,,1.0,0.40716167358935684
Harrell,Jennifer,0.6140350877192983,-0.8694539006531781,0.5416666666666667,F,non,bac+2,Normandie,non,0.36363636363636365,veuf,,0.57,0.1730418943533697,1.0,0.0
Sherman,James,0.7719298245614034,-0.5729973522414314,0.48897058823529405,H,oui,aucun,Corse,non,0.1520244461420932,veuf,,0.6,0.6102003642987249,1.0,0.0
Simpson,Brian,0.38596491228070173,0.6128288414055524,0.7218137254901962,F,non,master,Île-de-France,oui,0.13311688311688313,veuf,0.2,0.02,,0.5190110867944494,0.29513891853064783
Griffin,Justin,0.19298245614035092,0.5003798058010975,0.5772058823529412,H,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,0.0,,0.4,0.45,,,0.5378055721991887
Grant,Sarah,0.6666666666666666,0.23459117619056713,0.9215686274509807,H,non,master,Occitanie,oui,0.5809778456837281,marié,0.0,0.75,,,0.5303594890309086
Hood,Elizabeth,0.8596491228070174,-0.49121623543819287,0.48774509803921573,H,non,aucun,Auvergne-Rhône-Alpes,oui,0.0,divorcé,0.8,0.2,,0.5190110867944494,0.0
Russell,Corey,0.9649122807017544,0.9501759482189197,0.44852941176470584,F,oui,bac,Normandie,oui,0.28857906799083266,marié,0.8,0.62,,,0.0
Mooney,Jonathan,0.05263157894736842,0.009693104981654559,0.2855392156862745,F,oui,master,Normandie,non,0.03418640183346065,,,0.54,0.7358834244080145,0.5190110867944494,0.0
Price,Jacqueline,0.21052631578947367,0.41859868899785607,0.45833333333333326,F,non,doctorat,Corse,non,0.6525974025974026,divorcé,0.0,0.91,0.32604735883424407,1.0,0.08146446832043784
Gordon,Joseph,0.49122807017543857,1.1035155422249954,0.7083333333333335,F,oui,master,Corse,non,0.16730328495034374,,,0.62,0.9726775956284152,,0.0
Peters,Jason,0.17543859649122806,-2.167729129904617,0.7156862745098038,F,non,master,Corse,oui,0.5175706646294882,,,0.21,,0.1361352540823934,0.22399295917767179
Roberts,Xavier,0.9298245614035087,0.3061496533934012,0.49754901960784315,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,0.6953781512605043,marié,,0.12,0.2932604735883424,0.5190110867944494,0.7467313235091511
Blair,Anita,0.6491228070175438,1.1137381818253997,0.707107843137255,F,oui,bac+2,Provence-Alpes-Côte d’Azur,non,0.4008785332314744,marié,,0.96,,,0.0
Miller,Crystal,0.8771929824561403,-0.7161143066471025,0.6176470588235294,F,non,aucun,Normandie,oui,0.3535141329258976,,,0.7,,1.0,0.0
Barajas,Kimberly,0.4736842105263158,1.0319570650221583,0.43014705882352944,F,non,aucun,Auvergne-Rhône-Alpes,non,0.16462948815889988,,1.0,0.83,,,0.0
Davis,Joseph,0.5964912280701754,0.9399533086185123,0.8125,H,oui,doctorat,Corse,oui,0.5053475935828877,marié,0.8,0.27,,0.5190110867944494,0.36326314975091945
Williams,Dustin,0.38596491228070173,-0.072088011821584,0.12622549019607843,F,non,bac,Normandie,oui,0.32734912146676853,divorcé,0.2,0.21,0.3679417122040073,,0.023885376843515504
Owens,Pamela,0.8245614035087719,0.7355005166104116,0.7549019607843137,H,oui,doctorat,Bretagne,oui,0.2362490450725745,divorcé,,0.56,0.4590163934426229,,0.6192626156895109
Flores,Ronald,0.017543859649122806,0.9399533086185123,0.7389705882352942,H,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,0.6396103896103896,veuf,,0.47,,0.10691325364950338,0.9720759478004702
Williams,Leonard,0.9824561403508772,-0.8796765402535826,0.36764705882352944,H,non,doctorat,Bretagne,oui,0.0,,,1.0,0.5409836065573771,0.189980038960102,0.4701470140504987
Jones,Sierra,0.33333333333333337,-0.072088011821584,0.41666666666666674,F,non,bac+2,Auvergne-Rhône-Alpes,oui,0.4432773109243698,,1.0,0.53,0.5737704918032785,1.0,0.251194037726571
